# path=square5
t,leg,leg_type,true_x,true_y,true_yaw,loc_x,loc_y,loc_yaw,glob_x,glob_y,glob_yaw,odom_x,odom_y,odom_yaw,cum_dist,cum_rot
1785541238.142,7,turn,-5.0745,4.9677,-2.78681,-5.0740,4.8948,-2.79041,nan,nan,nan,-0.2856,0.9881,1.20381,10.1779,3.49643
1785541238.392,7,turn,-5.0745,4.9697,-2.74149,-5.0740,4.8949,-2.74488,nan,nan,nan,-0.2856,0.9881,1.33381,10.1799,3.54174
1785541238.642,7,turn,-5.0745,4.9701,-2.70195,-5.0740,4.8949,-2.70524,nan,nan,nan,-0.2856,0.9881,1.45381,10.1803,3.58128
1785541238.892,7,turn,-5.0745,4.9701,-2.65740,-5.0740,4.8949,-2.66095,nan,nan,nan,-0.2856,0.9881,1.58381,10.1803,3.62584
1785541239.142,7,turn,-5.0745,4.9701,-2.61315,-5.0740,4.8949,-2.61695,nan,nan,nan,-0.2856,0.9881,1.70381,10.1803,3.67009
1785541239.392,7,turn,-5.0745,4.9701,-2.56165,-5.0740,4.8949,-2.56575,nan,nan,nan,-0.2856,0.9881,1.83381,10.1803,3.72158
1785541239.642,7,turn,-5.0745,4.9701,-2.51065,-5.0740,4.8949,-2.51503,nan,nan,nan,-0.2856,0.9881,1.95381,10.1803,3.77258
1785541239.892,7,turn,-5.0745,4.9701,-2.45143,-5.0740,4.8949,-2.45614,nan,nan,nan,-0.2856,0.9881,2.08381,10.1803,3.83180
1785541240.142,7,turn,-5.0745,4.9701,-2.39288,-5.0740,4.8949,-2.39791,nan,nan,nan,-0.2856,0.9881,2.20381,10.1803,3.89035
1785541240.392,7,turn,-5.0745,4.9703,-2.32714,-5.0740,4.8949,-2.33211,nan,nan,nan,-0.2856,0.9881,2.33381,10.1805,3.95609
1785541240.642,7,turn,-5.0745,4.9703,-2.26656,-5.0740,4.8949,-2.27173,nan,nan,nan,-0.2856,0.9881,2.45381,10.1805,4.01668
1785541240.892,7,turn,-5.0745,4.9703,-2.19709,-5.0740,4.8949,-2.20258,nan,nan,nan,-0.2856,0.9881,2.58381,10.1805,4.08614
1785541241.142,7,turn,-5.0745,4.9703,-2.12916,-5.0740,4.8949,-2.13497,nan,nan,nan,-0.2856,0.9881,2.70381,10.1805,4.15407
1785541241.392,7,turn,-5.0745,4.9703,-2.05110,-5.0740,4.8949,-2.05728,nan,nan,nan,-0.2856,0.9881,2.83381,10.1805,4.23213
1785541241.642,7,turn,-5.0745,4.9703,-1.97451,-5.0740,4.8949,-1.98107,nan,nan,nan,-0.2856,0.9881,2.95381,10.1805,4.30873
1785541241.892,7,turn,-5.0745,4.9703,-1.89044,-5.0740,4.8949,-1.89674,nan,nan,nan,-0.2856,0.9881,3.08381,10.1805,4.39279
1785541242.142,7,turn,-5.0745,4.9703,-1.81678,-5.0740,4.8949,-1.82279,nan,nan,nan,-0.2856,0.9881,-3.07937,10.1805,4.46645
1785541242.392,7,turn,-5.0745,4.9703,-1.74025,-5.0740,4.8949,-1.74604,nan,nan,nan,-0.2856,0.9881,-2.94937,10.1805,4.54298
1785541242.642,7,turn,-5.0745,4.9703,-1.67173,-5.0740,4.8949,-1.67738,nan,nan,nan,-0.2856,0.9881,-2.82937,10.1805,4.61150
1785541242.892,7,turn,-5.0745,4.9703,-1.59883,-5.0740,4.8949,-1.60441,nan,nan,nan,-0.2856,0.9881,-2.69937,10.1805,4.68441
1785541243.142,8,pause,-5.0745,4.9703,-1.54180,-5.0740,4.8949,-1.54180,nan,nan,nan,-0.2856,0.9881,-2.59787,10.1806,4.74143
1785541243.392,8,pause,-5.0745,4.9703,-1.54180,-5.0740,4.8949,-1.54180,nan,nan,nan,-0.2856,0.9881,-2.59787,10.1806,4.74143
1785541243.642,8,pause,-5.0745,4.9703,-1.54180,-5.0740,4.8949,-1.54180,nan,nan,nan,-0.2856,0.9881,-2.59787,10.1806,4.74143
1785541243.892,8,pause,-5.0745,4.9703,-1.54180,-5.0740,4.8949,-1.54180,nan,nan,nan,-0.2856,0.9881,-2.59787,10.1806,4.74143
1785541244.142,8,pause,-5.0745,4.9703,-1.54180,-5.0740,4.8949,-1.54180,nan,nan,nan,-0.2856,0.9881,-2.59787,10.1806,4.74143
1785541244.392,8,pause,-5.0745,4.9703,-1.54180,-5.0740,4.8949,-1.54180,nan,nan,nan,-0.2856,0.9881,-2.59787,10.1806,4.74143
1785541244.643,9,straight,-5.0745,4.9703,-1.54180,-5.0740,4.8949,-1.54180,nan,nan,nan,-0.2856,0.9881,-2.59787,10.1806,4.74143
1785541244.892,9,straight,-5.0738,4.9410,-1.54180,-5.0736,4.8726,-1.54180,nan,nan,nan,-0.3106,0.9730,-2.59787,10.2098,4.74143
1785541245.142,9,straight,-5.0711,4.8410,-1.54180,-5.0709,4.7769,-1.54180,nan,nan,nan,-0.3963,0.9212,-2.59787,10.3099,4.74143
1785541245.392,9,straight,-5.0677,4.7240,-1.54180,-5.0674,4.6600,-1.54180,nan,nan,nan,-0.4965,0.8607,-2.59787,10.4269,4.74143
1785541245.642,9,straight,-5.0646,4.6161,-1.54180,-5.0643,4.5520,-1.54180,nan,nan,nan,-0.5889,0.8048,-2.59787,10.5349,4.74143
1785541245.892,9,straight,-5.0614,4.5081,-1.54180,-5.0609,4.4350,-1.54180,nan,nan,nan,-0.6813,0.7489,-2.59787,10.6429,4.74143
1785541246.142,9,straight,-5.0581,4.3912,-1.54180,-5.0577,4.3271,-1.54180,nan,nan,nan,-0.7814,0.6884,-2.59787,10.7599,4.74143
1785541246.392,9,straight,-5.0549,4.2832,-1.54180,-5.0543,4.2101,-1.54180,nan,nan,nan,-0.8739,0.6325,-2.59787,10.8679,4.74143
1785541246.642,9,straight,-5.0515,4.1662,-1.54180,-5.0512,4.1022,-1.54180,nan,nan,nan,-0.9740,0.5720,-2.59787,10.9849,4.74143
1785541246.892,9,straight,-5.0484,4.0583,-1.54180,-5.0478,3.9852,-1.54180,nan,nan,nan,-1.0664,0.5161,-2.59787,11.0929,4.74143
1785541247.142,9,straight,-5.0450,3.9413,-1.54180,-5.0447,3.8773,-1.54180,nan,nan,nan,-1.1665,0.4556,-2.59787,11.2099,4.74143
1785541247.392,9,straight,-5.0419,3.8334,-1.54180,-5.0413,3.7603,-1.54180,nan,nan,nan,-1.2590,0.3998,-2.59787,11.3179,4.74143
1785541247.642,9,straight,-5.0385,3.7164,-1.54180,-5.0381,3.6524,-1.54180,nan,nan,nan,-1.3591,0.3392,-2.59787,11.4349,4.74143
1785541247.892,9,straight,-5.0354,3.6085,-1.54180,-5.0348,3.5354,-1.54180,nan,nan,nan,-1.4515,0.2834,-2.59787,11.5429,4.74143
1785541248.142,9,straight,-5.0320,3.4915,-1.54180,-5.0316,3.4275,-1.54180,nan,nan,nan,-1.5516,0.2228,-2.59787,11.6599,4.74143
1785541248.392,9,straight,-5.0288,3.3836,-1.54180,-5.0282,3.3105,-1.54180,nan,nan,nan,-1.6441,0.1670,-2.59787,11.7679,4.74143
1785541248.642,9,straight,-5.0254,3.2666,-1.54180,-5.0251,3.2025,-1.54180,nan,nan,nan,-1.7442,0.1064,-2.59787,11.8849,4.74143
1785541248.892,9,straight,-5.0223,3.1587,-1.54180,-5.0217,3.0856,-1.54180,nan,nan,nan,-1.8366,0.0506,-2.59787,11.9929,4.74143
1785541249.142,9,straight,-5.0189,3.0417,-1.54180,-5.0186,2.9776,-1.54180,nan,nan,nan,-1.9367,-0.0100,-2.59787,12.1099,4.74143
1785541249.392,9,straight,-5.0158,2.9338,-1.54180,-5.0152,2.8607,-1.54180,nan,nan,nan,-2.0292,-0.0658,-2.59787,12.2179,4.74143
1785541249.642,9,straight,-5.0124,2.8168,-1.54180,-5.0121,2.7527,-1.54180,nan,nan,nan,-2.1293,-0.1264,-2.59787,12.3349,4.74143
1785541249.892,9,straight,-5.0093,2.7089,-1.54180,-5.0087,2.6358,-1.54180,nan,nan,nan,-2.2217,-0.1822,-2.59787,12.4429,4.74143
1785541250.142,9,straight,-5.0059,2.5919,-1.54180,-5.0055,2.5278,-1.54180,nan,nan,nan,-2.3219,-0.2428,-2.59787,12.5599,4.74143
1785541250.392,9,straight,-5.0027,2.4840,-1.54180,-5.0021,2.4109,-1.54180,nan,nan,nan,-2.4143,-0.2986,-2.59787,12.6679,4.74143
1785541250.642,9,straight,-4.9994,2.3670,-1.54180,-4.9990,2.3029,-1.54180,nan,nan,nan,-2.5144,-0.3592,-2.59787,12.7849,4.74143
1785541250.892,9,straight,-4.9962,2.2591,-1.54180,-4.9956,2.1860,-1.54180,nan,nan,nan,-2.6068,-0.4150,-2.59787,12.8929,4.74143
1785541251.142,9,straight,-4.9928,2.1421,-1.54180,-4.9925,2.0780,-1.54180,nan,nan,nan,-2.7070,-0.4756,-2.59787,13.0099,4.74143
1785541251.392,9,straight,-4.9897,2.0341,-1.54180,-4.9891,1.9611,-1.54180,nan,nan,nan,-2.7994,-0.5314,-2.59787,13.1179,4.74143
1785541251.642,9,straight,-4.9863,1.9172,-1.54180,-4.9860,1.8531,-1.54180,nan,nan,nan,-2.8995,-0.5920,-2.59787,13.2349,4.74143
1785541251.892,9,straight,-4.9832,1.8092,-1.54180,-4.9826,1.7362,-1.54180,nan,nan,nan,-2.9919,-0.6478,-2.59787,13.3429,4.74143
1785541252.142,9,straight,-4.9798,1.6923,-1.54180,-4.9794,1.6282,-1.54180,nan,nan,nan,-3.0921,-0.7084,-2.59787,13.4599,4.74143
1785541252.392,9,straight,-4.9767,1.5843,-1.54180,-4.9760,1.5113,-1.54180,nan,nan,nan,-3.1845,-0.7642,-2.59787,13.5679,4.74143
1785541252.642,9,straight,-4.9733,1.4674,-1.54180,-4.9729,1.4033,-1.54180,nan,nan,nan,-3.2846,-0.8248,-2.59787,13.6849,4.74143
1785541252.892,9,straight,-4.9701,1.3594,-1.54180,-4.9695,1.2864,-1.54180,nan,nan,nan,-3.3770,-0.8806,-2.59787,13.7929,4.74143
1785541253.142,9,straight,-4.9667,1.2425,-1.54180,-4.9664,1.1784,-1.54180,nan,nan,nan,-3.4772,-0.9412,-2.59787,13.9099,4.74143
1785541253.392,9,straight,-4.9636,1.1345,-1.54180,-4.9630,1.0614,-1.54180,nan,nan,nan,-3.5696,-0.9970,-2.59787,14.0179,4.74143
1785541253.642,9,straight,-4.9602,1.0176,-1.54180,-4.9599,0.9535,-1.54180,nan,nan,nan,-3.6697,-1.0576,-2.59787,14.1349,4.74143
1785541253.892,9,straight,-4.9571,0.9096,-1.54180,-4.9565,0.8365,-1.54180,nan,nan,nan,-3.7621,-1.1134,-2.59787,14.2429,4.74143
1785541254.142,9,straight,-4.9537,0.7927,-1.54180,-4.9533,0.7286,-1.54180,nan,nan,nan,-3.8623,-1.1740,-2.59787,14.3599,4.74143
1785541254.392,9,straight,-4.9506,0.6847,-1.54180,-4.9500,0.6116,-1.54180,nan,nan,nan,-3.9547,-1.2298,-2.59787,14.4679,4.74143
1785541254.642,9,straight,-4.9472,0.5678,-1.54180,-4.9468,0.5037,-1.54180,nan,nan,nan,-4.0548,-1.2903,-2.59787,14.5849,4.74143
1785541254.892,9,straight,-4.9440,0.4598,-1.54180,-4.9434,0.3867,-1.54180,nan,nan,nan,-4.1473,-1.3462,-2.59787,14.6929,4.74143
1785541255.142,9,straight,-4.9406,0.3429,-1.54180,-4.9403,0.2788,-1.54180,nan,nan,nan,-4.2474,-1.4067,-2.59787,14.8099,4.74143
1785541255.392,9,straight,-4.9375,0.2349,-1.54180,-4.9369,0.1618,-1.54180,nan,nan,nan,-4.3398,-1.4626,-2.59787,14.9179,4.74143
1785541255.642,9,straight,-4.9341,0.1180,-1.54180,-4.9338,0.0539,-1.54180,nan,nan,nan,-4.4399,-1.5231,-2.59787,15.0349,4.74143
1785541255.892,9,straight,-4.9310,0.0100,-1.54180,-4.9304,-0.0631,-1.54180,nan,nan,nan,-4.5324,-1.5790,-2.59787,15.1429,4.74143
1785541256.142,10,pause,-4.9294,-0.0614,-1.54180,-4.9287,-0.1216,-1.54180,nan,nan,nan,-4.5790,-1.6072,-2.59787,15.2144,4.74143
1785541256.392,10,pause,-4.9294,-0.0614,-1.54180,-4.9287,-0.1216,-1.54180,nan,nan,nan,-4.5790,-1.6072,-2.59787,15.2144,4.74143
1785541256.642,10,pause,-4.9294,-0.0614,-1.54180,-4.9287,-0.1216,-1.54180,nan,nan,nan,-4.5790,-1.6072,-2.59787,15.2144,4.74143
1785541256.892,10,pause,-4.9294,-0.0614,-1.54180,-4.9287,-0.1216,-1.54180,nan,nan,nan,-4.5790,-1.6072,-2.59787,15.2144,4.74143
1785541257.142,10,pause,-4.9294,-0.0614,-1.54180,-4.9287,-0.1216,-1.54180,nan,nan,nan,-4.5790,-1.6072,-2.59787,15.2144,4.74143
1785541257.392,10,pause,-4.9294,-0.0614,-1.54180,-4.9287,-0.1216,-1.54180,nan,nan,nan,-4.5790,-1.6072,-2.59787,15.2144,4.74143
1785541257.642,11,turn,-4.9294,-0.0614,-1.53274,-4.9287,-0.1216,-1.53808,nan,nan,nan,-4.5790,-1.6072,-2.57687,15.2144,4.75049
1785541257.892,11,turn,-4.9294,-0.0614,-1.46546,-4.9287,-0.1216,-1.46546,nan,nan,nan,-4.5790,-1.6072,-2.45687,15.2144,4.81777
1785541258.142,11,turn,-4.9294,-0.0614,-1.39118,-4.9287,-0.1216,-1.39697,nan,nan,nan,-4.5790,-1.6072,-2.32687,15.2144,4.89205
1785541258.392,11,turn,-4.9294,-0.0615,-1.32050,-4.9287,-0.1216,-1.32050,nan,nan,nan,-4.5790,-1.6072,-2.20687,15.2144,4.96274
1785541258.642,11,turn,-4.9294,-0.0615,-1.24062,-4.9287,-0.1216,-1.24691,nan,nan,nan,-4.5790,-1.6072,-2.07687,15.2145,5.04261
1785541258.892,11,turn,-4.9294,-0.0616,-1.16298,-4.9287,-0.1216,-1.16298,nan,nan,nan,-4.5790,-1.6072,-1.95687,15.2145,5.12026
1785541259.142,11,turn,-4.9294,-0.0616,-1.08044,-4.9288,-0.1216,-1.08660,nan,nan,nan,-4.5790,-1.6072,-1.82687,15.2145,5.20279
1785541259.392,11,turn,-4.9294,-0.0616,-1.00876,-4.9288,-0.1216,-1.00876,nan,nan,nan,-4.5790,-1.6072,-1.70687,15.2145,5.27448
1785541259.642,11,turn,-4.9294,-0.0616,-0.93553,-4.9288,-0.1216,-0.94101,nan,nan,nan,-4.5790,-1.6072,-1.57687,15.2145,5.34770
1785541259.892,11,turn,-4.9294,-0.0616,-0.87173,-4.9288,-0.1216,-0.87173,nan,nan,nan,-4.5790,-1.6072,-1.45687,15.2145,5.41150
1785541260.142,11,turn,-4.9294,-0.0616,-0.80643,-4.9288,-0.1216,-0.81134,nan,nan,nan,-4.5790,-1.6072,-1.32687,15.2145,5.47680
1785541260.392,11,turn,-4.9294,-0.0618,-0.74601,-4.9288,-0.1216,-0.75359,nan,nan,nan,-4.5790,-1.6072,-1.20687,15.2148,5.53722
1785541260.642,11,turn,-4.9294,-0.0618,-0.68762,-4.9288,-0.1216,-0.68762,nan,nan,nan,-4.5790,-1.6072,-1.08687,15.2148,5.59561
1785541260.892,11,turn,-4.9294,-0.0618,-0.62856,-4.9288,-0.1216,-0.63516,nan,nan,nan,-4.5790,-1.6072,-0.95687,15.2148,5.65467
1785541261.142,11,turn,-4.9294,-0.0618,-0.57770,-4.9288,-0.1216,-0.57770,nan,nan,nan,-4.5790,-1.6072,-0.83687,15.2148,5.70553
1785541261.392,11,turn,-4.9294,-0.0618,-0.52635,-4.9288,-0.1216,-0.53209,nan,nan,nan,-4.5790,-1.6072,-0.70687,15.2148,5.75688
1785541261.642,11,turn,-4.9294,-0.0618,-0.48223,-4.9288,-0.1216,-0.48223,nan,nan,nan,-4.5790,-1.6072,-0.58687,15.2148,5.80100
1785541261.892,11,turn,-4.9294,-0.0618,-0.43781,-4.9288,-0.1216,-0.44276,nan,nan,nan,-4.5790,-1.6072,-0.45687,15.2148,5.84542
1785541262.142,11,turn,-4.9294,-0.0621,-0.39882,-4.9288,-0.1216,-0.39882,nan,nan,nan,-4.5790,-1.6072,-0.33687,15.2150,5.88441
1785541262.392,11,turn,-4.9294,-0.0636,-0.35795,-4.9288,-0.1216,-0.35970,nan,nan,nan,-4.5790,-1.6072,-0.21687,15.2166,5.92528
1785541262.642,11,turn,-4.9294,-0.0670,-0.31109,-4.9288,-0.1216,-0.31109,nan,nan,nan,-4.5790,-1.6072,-0.08687,15.2199,5.97214
1785541262.892,11,turn,-4.9294,-0.0715,-0.26557,-4.9288,-0.1216,-0.26751,nan,nan,nan,-4.5790,-1.6072,0.03313,15.2245,6.01766
1785541263.142,11,turn,-4.9294,-0.0780,-0.21401,-4.9288,-0.1216,-0.21401,nan,nan,nan,-4.5790,-1.6072,0.16313,15.2310,6.06922
1785541263.392,11,turn,-4.9294,-0.0854,-0.16463,-4.9288,-0.1216,-0.16672,nan,nan,nan,-4.5790,-1.6072,0.28313,15.2384,6.11860
1785541263.642,11,turn,-4.9294,-0.0948,-0.10956,-4.9288,-0.1216,-0.10956,nan,nan,nan,-4.5790,-1.6072,0.41313,15.2478,6.17367
1785541263.892,11,turn,-4.9294,-0.1046,-0.05770,-4.9288,-0.1216,-0.05987,nan,nan,nan,-4.5790,-1.6072,0.53313,15.2576,6.22554
1785541264.142,11,turn,-4.9294,-0.1163,-0.00091,-4.9288,-0.1216,-0.00091,nan,nan,nan,-4.5790,-1.6072,0.66313,15.2693,6.28232
1785541264.392,12,pause,-4.9294,-0.1236,0.03345,-4.9288,-0.1216,0.03345,nan,nan,nan,-4.5790,-1.6072,0.74013,15.2766,6.31668
1785541264.642,12,pause,-4.9294,-0.1236,0.03345,-4.9288,-0.1216,0.03345,nan,nan,nan,-4.5790,-1.6072,0.74013,15.2766,6.31668
1785541264.892,12,pause,-4.9294,-0.1236,0.03345,-4.9288,-0.1216,0.03345,nan,nan,nan,-4.5790,-1.6072,0.74013,15.2766,6.31668
1785541265.142,12,pause,-4.9294,-0.1236,0.03345,-4.9288,-0.1216,0.03345,nan,nan,nan,-4.5790,-1.6072,0.74013,15.2766,6.31668
1785541265.392,12,pause,-4.9294,-0.1236,0.03345,-4.9288,-0.1216,0.03345,nan,nan,nan,-4.5790,-1.6072,0.74013,15.2766,6.31668
1785541265.642,12,pause,-4.9294,-0.1236,0.03345,-4.9288,-0.1216,0.03345,nan,nan,nan,-4.5790,-1.6072,0.74013,15.2766,6.31668
1785541265.892,13,straight,-4.9294,-0.1236,0.03345,-4.9288,-0.1216,0.03345,nan,nan,nan,-4.5790,-1.6072,0.74013,15.2766,6.31668
1785541266.142,13,straight,-4.8889,-0.1220,0.03345,-4.8978,-0.1207,0.03345,nan,nan,nan,-4.5448,-1.5760,0.74013,15.3171,6.31668
1785541266.392,13,straight,-4.7879,-0.1185,0.03345,-4.7834,-0.1169,0.03345,nan,nan,nan,-4.4665,-1.5045,0.74013,15.4181,6.31668
1785541266.642,13,straight,-4.6710,-0.1146,0.03345,-4.6800,-0.1135,0.03345,nan,nan,nan,-4.3801,-1.4256,0.74013,15.5351,6.31668
1785541266.892,13,straight,-4.5631,-0.1110,0.03345,-4.5585,-0.1094,0.03345,nan,nan,nan,-4.3003,-1.3527,0.74013,15.6431,6.31668
1785541267.142,13,straight,-4.4462,-0.1071,0.03345,-4.4551,-0.1059,0.03345,nan,nan,nan,-4.2140,-1.2738,0.74013,15.7601,6.31668
1785541267.392,13,straight,-4.3382,-0.1034,0.03345,-4.3336,-0.1018,0.03345,nan,nan,nan,-4.1342,-1.2010,0.74013,15.8681,6.31668
1785541267.642,13,straight,-4.2213,-0.0995,0.03345,-4.2302,-0.0984,0.03345,nan,nan,nan,-4.0478,-1.1221,0.74013,15.9851,6.31668
1785541267.892,13,straight,-4.1134,-0.0959,0.03345,-4.1088,-0.0943,0.03345,nan,nan,nan,-3.9681,-1.0493,0.74013,16.0931,6.31668
1785541268.142,13,straight,-3.9964,-0.0920,0.03345,-4.0053,-0.0908,0.03345,nan,nan,nan,-3.8817,-0.9703,0.74013,16.2101,6.31668
1785541268.392,13,straight,-3.8885,-0.0884,0.03345,-3.8839,-0.0868,0.03345,nan,nan,nan,-3.8019,-0.8975,0.74013,16.3181,6.31668
1785541268.642,13,straight,-3.7715,-0.0845,0.03345,-3.7804,-0.0833,0.03345,nan,nan,nan,-3.7155,-0.8186,0.74013,16.4351,6.31668
1785541268.892,13,straight,-3.6636,-0.0809,0.03345,-3.6590,-0.0792,0.03345,nan,nan,nan,-3.6358,-0.7458,0.74013,16.5431,6.31668
1785541269.142,13,straight,-3.5467,-0.0770,0.03345,-3.5556,-0.0758,0.03345,nan,nan,nan,-3.5494,-0.6669,0.74013,16.6601,6.31668
1785541269.392,13,straight,-3.4387,-0.0733,0.03345,-3.4341,-0.0717,0.03345,nan,nan,nan,-3.4697,-0.5940,0.74013,16.7681,6.31668
1785541269.642,13,straight,-3.3218,-0.0694,0.03345,-3.3307,-0.0683,0.03345,nan,nan,nan,-3.3833,-0.5151,0.74013,16.8851,6.31668
1785541269.892,13,straight,-3.2139,-0.0658,0.03345,-3.2093,-0.0642,0.03345,nan,nan,nan,-3.3035,-0.4423,0.74013,16.9931,6.31668
1785541270.142,13,straight,-3.0969,-0.0619,0.03345,-3.1058,-0.0607,0.03345,nan,nan,nan,-3.2171,-0.3634,0.74013,17.1101,6.31668
1785541270.392,13,straight,-2.9890,-0.0583,0.03345,-2.9844,-0.0567,0.03345,nan,nan,nan,-3.1374,-0.2906,0.74013,17.2181,6.31668
1785541270.642,13,straight,-2.8721,-0.0544,0.03345,-2.8809,-0.0532,0.03345,nan,nan,nan,-3.0510,-0.2117,0.74013,17.3351,6.31668
1785541270.892,13,straight,-2.7641,-0.0508,0.03345,-2.7595,-0.0491,0.03345,nan,nan,nan,-2.9713,-0.1388,0.74013,17.4431,6.31668
1785541271.142,13,straight,-2.6472,-0.0469,0.03345,-2.6561,-0.0457,0.03345,nan,nan,nan,-2.8849,-0.0599,0.74013,17.5601,6.31668
1785541271.392,13,straight,-2.5392,-0.0432,0.03345,-2.5346,-0.0416,0.03345,nan,nan,nan,-2.8051,0.0129,0.74013,17.6681,6.31668
1785541271.642,13,straight,-2.4313,-0.0396,0.03345,-2.4312,-0.0382,0.03345,nan,nan,nan,-2.7254,0.0857,0.74013,17.7761,6.31668
1785541271.892,13,straight,-2.3144,-0.0357,0.03345,-2.3098,-0.0341,0.03345,nan,nan,nan,-2.6390,0.1646,0.74013,17.8931,6.31668
1785541272.142,13,straight,-2.2064,-0.0321,0.03345,-2.2063,-0.0306,0.03345,nan,nan,nan,-2.5592,0.2375,0.74013,18.0011,6.31668
1785541272.392,13,straight,-2.0895,-0.0282,0.03345,-2.0849,-0.0266,0.03345,nan,nan,nan,-2.4729,0.3164,0.74013,18.1181,6.31668
1785541272.642,13,straight,-1.9815,-0.0246,0.03345,-1.9815,-0.0231,0.03345,nan,nan,nan,-2.3931,0.3892,0.74013,18.2261,6.31668
1785541272.892,13,straight,-1.8646,-0.0207,0.03345,-1.8600,-0.0190,0.03345,nan,nan,nan,-2.3067,0.4681,0.74013,18.3431,6.31668
1785541273.142,13,straight,-1.7567,-0.0171,0.03345,-1.7566,-0.0156,0.03345,nan,nan,nan,-2.2270,0.5409,0.74013,18.4511,6.31668
1785541273.392,13,straight,-1.6397,-0.0131,0.03345,-1.6351,-0.0115,0.03345,nan,nan,nan,-2.1406,0.6198,0.74013,18.5681,6.31668
1785541273.642,13,straight,-1.5318,-0.0095,0.03345,-1.5317,-0.0081,0.03345,nan,nan,nan,-2.0608,0.6927,0.74013,18.6761,6.31668
1785541273.892,13,straight,-1.4149,-0.0056,0.03345,-1.4103,-0.0040,0.03345,nan,nan,nan,-1.9744,0.7716,0.74013,18.7931,6.31668
1785541274.142,13,straight,-1.3069,-0.0020,0.03345,-1.3068,-0.0005,0.03345,nan,nan,nan,-1.8947,0.8444,0.74013,18.9011,6.31668
1785541274.392,13,straight,-1.1900,0.0019,0.03345,-1.1854,0.0035,0.03345,nan,nan,nan,-1.8083,0.9233,0.74013,19.0181,6.31668
1785541274.642,13,straight,-1.0821,0.0055,0.03345,-1.0820,0.0070,0.03345,nan,nan,nan,-1.7286,0.9962,0.74013,19.1261,6.31668
1785541274.892,13,straight,-0.9651,0.0094,0.03345,-0.9605,0.0111,0.03345,nan,nan,nan,-1.6422,1.0751,0.74013,19.2431,6.31668
1785541275.142,13,straight,-0.8572,0.0130,0.03345,-0.8571,0.0145,0.03345,nan,nan,nan,-1.5624,1.1479,0.74013,19.3511,6.31668
1785541275.392,13,straight,-0.7402,0.0170,0.03345,-0.7356,0.0186,0.03345,nan,nan,nan,-1.4760,1.2268,0.74013,19.4681,6.31668
1785541275.642,13,straight,-0.6323,0.0206,0.03345,-0.6322,0.0220,0.03345,nan,nan,nan,-1.3963,1.2996,0.74013,19.5761,6.31668
1785541275.892,13,straight,-0.5154,0.0245,0.03345,-0.5108,0.0261,0.03345,nan,nan,nan,-1.3099,1.3785,0.74013,19.6931,6.31668
1785541276.142,13,straight,-0.4074,0.0281,0.03345,-0.4073,0.0296,0.03345,nan,nan,nan,-1.2302,1.4514,0.74013,19.8011,6.31668
1785541276.392,13,straight,-0.2905,0.0320,0.03345,-0.2859,0.0336,0.03345,nan,nan,nan,-1.1438,1.5303,0.74013,19.9181,6.31668
1785541276.642,13,straight,-0.1826,0.0356,0.03345,-0.1825,0.0371,0.03345,nan,nan,nan,-1.0640,1.6031,0.74013,20.0261,6.31668
1785541276.892,13,straight,-0.0656,0.0395,0.03345,-0.0610,0.0411,0.03345,nan,nan,nan,-0.9776,1.6820,0.74013,20.1431,6.31668
1785541277.142,13,straight,0.0423,0.0431,0.03345,0.0424,0.0446,0.03345,nan,nan,nan,-0.8979,1.7548,0.74013,20.2511,6.31668
1785541277.392,14,pause,0.0838,0.0442,0.03341,0.0829,0.0460,0.03341,nan,nan,nan,-0.8756,1.7752,0.74013,20.2925,6.31672
1785541277.642,14,pause,0.0838,0.0442,0.03341,0.0829,0.0460,0.03341,nan,nan,nan,-0.8756,1.7752,0.74013,20.2925,6.31672
1785541277.892,14,pause,0.0838,0.0442,0.03341,0.0829,0.0460,0.03341,nan,nan,nan,-0.8756,1.7752,0.74013,20.2925,6.31672
1785541278.142,14,pause,0.0838,0.0442,0.03341,0.0829,0.0460,0.03341,nan,nan,nan,-0.8756,1.7752,0.74013,20.2925,6.31672
1785541278.392,14,pause,0.0838,0.0442,0.03341,0.0829,0.0460,0.03341,nan,nan,nan,-0.8756,1.7752,0.74013,20.2925,6.31672
1785541278.642,14,pause,0.0838,0.0442,0.03341,0.0829,0.0460,0.03341,nan,nan,nan,-0.8756,1.7752,0.74013,20.2925,6.31672
1785541278.892,15,turn,0.0838,0.0440,0.05145,0.0829,0.0460,0.04928,nan,nan,nan,-0.8756,1.7752,0.78663,20.2927,6.33476
1785541279.142,15,turn,0.0838,0.0419,0.10320,0.0829,0.0460,0.09892,nan,nan,nan,-0.8756,1.7752,0.90663,20.2948,6.38651
1785541279.392,15,turn,0.0838,0.0371,0.15827,0.0829,0.0460,0.15618,nan,nan,nan,-0.8756,1.7752,1.03663,20.2996,6.44157
1785541279.642,15,turn,0.0838,0.0305,0.20790,0.0829,0.0459,0.20378,nan,nan,nan,-0.8756,1.7752,1.15663,20.3062,6.49121
1785541279.892,15,turn,0.0838,0.0236,0.26052,0.0829,0.0459,0.25854,nan,nan,nan,-0.8756,1.7752,1.28663,20.3131,6.54382
1785541280.142,15,turn,0.0838,0.0187,0.30708,0.0829,0.0459,0.30328,nan,nan,nan,-0.8756,1.7752,1.40663,20.3181,6.59039
